Config ID,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
_16-24-12,0.5793934822082519,0.723796033859253,13569,57.6,0.5793934822082519,0.6130291819572449,0.5740484595298767,0.5897684097290039,0.536562979221344,0.723796033859253,0.698300302028656,0.7379603385925293,0.7181302905082703,0.7393767833709717
_16-24-16,0.49858925938606263,0.7254957675933837,15981,67.248,0.49858925938606263,0.5684354901313782,0.6055502891540527,0.4948911666870117,0.42006802558898926,0.7254957675933837,0.7110481858253479,0.7138810157775879,0.7393767833709717,0.7407932281494141
_16-24-24,0.29769701361656187,0.876770555973053,20805,86.544,0.29769701361656187,0.33340269327163696,0.3242970407009125,0.26902875304222107,0.29736363887786865,0.876770555973053,0.854107677936554,0.8824362754821777,0.8951841592788696,0.8640226721763611
_16-24-32,0.32634094953536985,0.8572237968444825,25629,105.84,0.32634094953536985,0.37070485949516296,0.3682008981704712,0.3432774543762207,0.286967396736145,0.8572237968444825,0.8399433493614197,0.8229461908340454,0.8356940746307373,0.8909348249435425
_16-24-64,0.32720392346382143,0.8487252116203308,44925,183.024,0.32720392346382143,0.3990512192249298,0.3402983546257019,0.32266566157341003,0.32667577266693115,0.8487252116203308,0.8073654174804688,0.8342776298522949,0.8413597941398621,0.8583569526672363
_16-24-80,0.30887244939804076,0.856940507888794,54573,221.616,0.30887244939804076,0.45790010690689087,0.2800567150115967,0.30334195494651794,0.2713291645050049,0.856940507888794,0.7464589476585388,0.8668555021286011,0.8583569526672363,0.8866855502128601
_16-24-96,0.15997130423784256,0.9433427691459656,64221,260.208,0.15997130423784256,0.24912415444850922,0.1527557671070099,0.17143315076828003,0.1367795169353485,0.9433427691459656,0.9206798672676086,0.9490085244178772,0.9263455867767334,0.9461756348609924
_16-24-128,0.45887025594711306,0.7637393712997437,83517,337.392,0.45887025594711306,0.5145722031593323,0.46165305376052856,0.4986860454082489,0.4609270691871643,0.7637393712997437,0.7280453443527222,0.7379603385925293,0.7662889361381531,0.7719546556472778
_16-24-160,0.4548227310180664,0.7577903628349304,102813,414.576,0.4548227310180664,0.46891775727272034,0.4604206085205078,0.5363140106201172,0.4411366581916809,0.7577903628349304,0.7393767833709717,0.7351274490356445,0.7252124547958374,0.7634561061859131
_16-32-16,0.34688820242881774,0.8589235067367553,21237,88.272,0.34688820242881774,0.38006022572517395,0.38065648078918457,0.37077799439430237,0.3236846327781677,0.8589235067367553,0.8328611850738525,0.8611897826194763,0.854107677936554,0.8725212216377258
_16-32-24,0.3768835425376892,0.8002832889556885,27661,113.968,0.3768835425376892,0.461216002702713,0.40355199575424194,0.3936159908771515,0.330782413482666,0.8002832889556885,0.720963180065155,0.7181302905082703,0.8229461908340454,0.8597733974456787
_16-32-32,0.3672009527683258,0.832577908039093,34085,139.664,0.3672009527683258,0.43064236640930176,0.4577969014644623,0.3378475606441498,0.3239721357822418,0.832577908039093,0.8172804713249207,0.7450425028800964,0.856940507888794,0.8611897826194763
_16-32-64,0.2570922911167145,0.8810198307037354,59781,242.448,0.2570922911167145,0.35931509733200073,0.29526087641716003,0.23104920983314514,0.21344785392284393,0.8810198307037354,0.8144475817680359,0.8597733974456787,0.9036827087402344,0.9079319834709167
_16-32-80,0.17456212937831878,0.9300283193588257,72629,293.84,0.17456212937831878,0.2664823532104492,0.1658588945865631,0.1657487154006958,0.12427237629890442,0.9300283193588257,0.8781869411468506,0.9348441958427429,0.9277620315551758,0.9688385128974915
_16-32-96,0.1992867261171341,0.9178470373153687,85477,345.232,0.1992867261171341,0.2750943601131439,0.2169092446565628,0.191211998462677,0.20227573812007904,0.9178470373153687,0.8895184397697449,0.9235127568244934,0.919263482093811,0.899433434009552
_16-32-128,0.19769161939620972,0.9274787545204163,111173,448.016,0.19769161939620972,0.2746760845184326,0.20336203277111053,0.21115358173847198,0.14429335296154022,0.9274787545204163,0.8937677145004272,0.9320113062858582,0.9291784763336182,0.9475920796394348
_16-32-160,0.23471202552318574,0.9048158645629882,136869,550.8,0.23471202552318574,0.43658390641212463,0.21798360347747803,0.190479576587677,0.20329870283603668,0.9048158645629882,0.8116147518157959,0.9164305925369263,0.9093484282493591,0.9277620315551758
_16-64-32,0.1720677301287651,0.9317280530929566,67909,274.96,0.1720677301287651,0.27124786376953125,0.18747229874134064,0.19470170140266418,0.09188096970319748,0.9317280530929566,0.8881019949913025,0.9320113062858582,0.9135977625846863,0.9702549576759338
_16-64-64,0.097417401522398,0.968555235862732,119205,480.144,0.097417401522398,0.16106349229812622,0.1285196840763092,0.06695736944675446,0.08114907145500183,0.968555235862732,0.9376770257949829,0.9617563486099243,0.9815863966941833,0.977337121963501
_16-64-80,0.15022133588790892,0.9396600604057312,144853,582.736,0.15022133588790892,0.23276342451572418,0.22272725403308868,0.13442406058311462,0.0783429816365242,0.9396600604057312,0.899433434009552,0.9093484282493591,0.9490085244178772,0.9716714024543762
_16-64-96,0.1341807946562767,0.9543909311294556,170501,685.328,0.1341807946562767,0.2465948909521103,0.1859804391860962,0.09480547904968262,0.06284667551517487,0.9543909311294556,0.8909348249435425,0.94475919008255,0.9730878472328186,0.9830028414726257
_16-64-128,0.3641217976808548,0.8334277629852295,221797,890.512,0.3641217976808548,0.5744983553886414,0.4360775947570801,0.32568907737731934,0.293207585811615,0.8334277629852295,0.7337110638618469,0.776203989982605,0.8555240631103516,0.8852691054344177
_16-64-160,0.22630780041217805,0.9133144378662109,273093,1095.696,0.22630780041217805,0.31764325499534607,0.21739955246448517,0.1784452646970749,0.19819103181362152,0.9133144378662109,0.8781869411468506,0.9263455867767334,0.9348441958427429,0.9178470373153687
_16-80-64,0.17527951896190644,0.9240793228149414,148917,598.992,0.17527951896190644,0.21379545331001282,0.24318407475948334,0.14201785624027252,0.14090576767921448,0.9240793228149414,0.9008498787879944,0.899433434009552,0.9376770257949829,0.9433428049087524
_16-80-80,0.09691873490810395,0.96912180185318,180965,727.184,0.09691873490810395,0.20016665756702423,0.09690458327531815,0.06241762638092041,0.06263657659292221,0.96912180185318,0.9376770257949829,0.9674220681190491,0.980169951915741,0.9787535667419434
_16-80-96,0.11362717896699906,0.9589235067367554,213013,855.376,0.11362717896699906,0.17931009829044342,0.14037203788757324,0.10525256395339966,0.07274766266345978,0.9589235067367554,0.9376770257949829,0.9475920796394348,0.9617563486099243,0.9716714024543762
_16-80-128,0.09778128191828728,0.9665722370147705,277109,1111.76,0.09778128191828728,0.17801004648208618,0.11008448153734207,0.0724153146147728,0.06879915297031403,0.9665722370147705,0.9305949211120605,0.9617563486099243,0.980169951915741,0.9787535667419434
_16-80-160,0.13349906951189042,0.955240786075592,341205,1368.144,0.13349906951189042,0.24183428287506104,0.15082204341888428,0.09163317829370499,0.0785444974899292,0.955240786075592,0.9093484282493591,0.9532577991485596,0.9702549576759338,0.9759206771850586
_16-96-64,0.2132912576198578,0.9158640146255493,178629,717.84,0.2132912576198578,0.3507065773010254,0.19856169819831848,0.17738422751426697,0.2050919085741043,0.9158640146255493,0.8385269045829773,0.9263455867767334,0.9419263601303101,0.9206798672676086
_16-96-80,0.1695649430155754,0.9314447641372681,217077,871.632,0.1695649430155754,0.29978030920028687,0.21652978658676147,0.12636367976665497,0.11936387419700623,0.9314447641372681,0.8725212216377258,0.9065155982971191,0.9490085244178772,0.9560906291007996
_16-96-96,0.3304591000080109,0.8716713905334472,255525,1025.424,0.3304591000080109,0.5988379716873169,0.35365012288093567,0.2980239689350128,0.22595694661140442,0.8716713905334472,0.7450425028800964,0.8696883916854858,0.8937677145004272,0.9263455867767334
_16-96-128,0.08336867168545722,0.9728045344352723,332421,1333.008,0.08336867168545722,0.16797028481960297,0.10582488030195236,0.05621796473860741,0.051443181931972504,0.9728045344352723,0.9362606406211853,0.9702549576759338,0.9830028414726257,0.9858356714248657
_16-96-160,0.08495588675141334,0.9730878114700318,409317,1640.592,0.08495588675141334,0.1654134839773178,0.09871279448270798,0.054642897099256516,0.052180271595716476,0.9730878114700318,0.9475920796394348,0.9674220681190491,0.9858356714248657,0.9844192862510681
_24-24-12,0.5863091588020325,0.7269121885299683,32849,134.78,0.5863091588020325,0.604050874710083,0.575955331325531,0.5866305232048035,0.5963085293769836,0.7269121885299683,0.7082152962684631,0.7379603385925293,0.7266288995742798,0.7167139053344727
_24-24-16,0.5853977680206299,0.7274787545204162,40637,165.932,0.5853977680206299,0.5886627435684204,0.5664470791816711,0.5824509263038635,0.5958411693572998,0.7274787545204162,0.723796010017395,0.7464589476585388,0.7308781743049622,0.7167139053344727
_24-24-24,0.48074178099632264,0.7558073759078979,56213,228.236,0.48074178099632264,0.5228759050369263,0.5580416917800903,0.4471287429332733,0.4229711592197418,0.7558073759078979,0.7422096133232117,0.7337110638618469,0.7337110638618469,0.7393767833709717
_24-24-32,0.21428638696670532,0.9167138814926148,71789,290.54,0.21428638696670532,0.35820716619491577,0.2388940453529358,0.1886683851480484,0.15548370778560638,0.9167138814926148,0.856940507888794,0.902266263961792,0.9305949211120605,0.9419263601303101
_24-24-64,0.1519883915781975,0.9439093470573425,134093,539.756,0.1519883915781975,0.20350882411003113,0.17555958032608032,0.15457969903945923,0.14188987016677856,0.9439093470573425,0.9249292016029358,0.9348441958427429,0.9334277510643005,0.94475919008255
_24-24-80,0.21343227922916413,0.9201133251190186,165245,664.364,0.21343227922916413,0.4020622968673706,0.24421964585781097,0.14214716851711273,0.16452893614768982,0.9201133251190186,0.8172804713249207,0.9107648730278015,0.9603399634361267,0.9490085244178772
_24-24-96,0.1260458767414093,0.9645892262458802,196397,788.972,0.1260458767414093,0.16504821181297302,0.1654074788093567,0.1610584259033203,0.0814834013581276,0.9645892262458802,0.9405099153518677,0.9560906291007996,0.9518413543701172,0.9858356714248657
_24-24-128,0.20692594051361085,0.9198300242424011,258701,1038.188,0.20692594051361085,0.3561428487300873,0.24667412042617798,0.16647019982337952,0.14562766253948212,0.9198300242424011,0.8626062273979187,0.899433434009552,0.9277620315551758,0.9504249095916748
_24-24-160,0.348891019821167,0.8297450423240662,321005,1287.404,0.348891019821167,0.4683685302734375,0.3689217269420624,0.3641490936279297,0.2593175768852234,0.8297450423240662,0.7507082223892212,0.798866868019104,0.801699697971344,0.8980169892311096
_24-32-16,0.5860334038734436,0.7271954655647278,54085,219.664,0.5860334038734436,0.5865923166275024,0.5935035943984985,0.5810768604278564,0.5866009593009949,0.7271954655647278,0.7266288995742798,0.7195467352867126,0.7322946190834045,0.7266288995742798
_24-32-24,0.9518591225147247,0.7328611969947815,74845,302.704,0.9518591225147247,0.48191478848457336,0.5779454112052917,2.57344126701355,0.5321937799453735,0.7328611969947815,0.7337110638618469,0.7337110638618469,0.7407932281494141,0.7507082223892212
_24-32-32,0.6003713011741638,0.7124645829200744,95605,385.744,0.6003713011741638,0.5812865495681763,0.5934332013130188,0.6339001655578613,0.5702142119407654,0.7124645829200744,0.7322946190834045,0.7195467352867126,0.6770538091659546,0.743626058101654
_24-32-64,0.13850494772195815,0.9484419226646423,178645,717.904,0.13850494772195815,0.18475626409053802,0.18257756531238556,0.14107021689414978,0.11226588487625122,0.9484419226646423,0.922096312046051,0.9320113062858582,0.94475919008255,0.9603399634361267
_24-32-80,0.11973615139722824,0.9637393832206727,220165,883.984,0.11973615139722824,0.18873095512390137,0.12016668915748596,0.09914251416921616,0.11628501862287521,0.9637393832206727,0.9235127568244934,0.9575070738792419,0.9815863966941833,0.9716714024543762
_24-32-96,0.14000234752893448,0.9541076302528382,261685,1050.064,0.14000234752893448,0.21463069319725037,0.1671725958585739,0.09727134555578232,0.13035593926906586,0.9541076302528382,0.9079319834709167,0.9560906291007996,0.9674220681190491,0.9575070738792419
_24-32-128,0.35632256269454954,0.8368272066116333,344725,1382.224,0.35632256269454954,0.4502784311771393,0.4071139693260193,0.34342408180236816,0.32072708010673523,0.8368272066116333,0.779036819934845,0.8045325875282288,0.8470255136489868,0.8654391169548035
_24-32-160,0.09951535016298294,0.9648725271224976,427765,1714.384,0.09951535016298294,0.19370798766613007,0.11246318370103836,0.08866836875677109,0.04847490414977074,0.9648725271224976,0.9291784763336182,0.9603399634361267,0.9645892381668091,0.9858356714248657
_24-64-32,0.5901679635047913,0.7229461789131164,190869,766.8,0.5901679635047913,0.5851934552192688,0.5962844491004944,0.594807505607605,0.586583137512207,0.7229461789131164,0.7280453443527222,0.7167139053344727,0.7181302905082703,0.7266288995742798
_24-64-64,0.13158914893865586,0.9535410761833191,356853,1430.736,0.13158914893865586,0.1991209238767624,0.11644663661718369,0.14557138085365295,0.11280832439661026,0.9535410761833191,0.9334277510643005,0.9617563486099243,0.9433428049087524,0.9532577991485596
_24-64-80,0.1141711339354515,0.9626062273979187,439845,1762.704,0.1141711339354515,0.17978869378566742,0.15350434184074402,0.07803382724523544,0.09479666501283646,0.9626062273979187,0.9390934705734253,0.9419263601303101,0.9759206771850586,0.9702549576759338
_24-64-96,0.1341062903404236,0.954107654094696,522837,2094.672,0.1341062903404236,0.13912099599838257,0.1694292426109314,0.166178897023201,0.12197751551866531,0.954107654094696,0.9504249095916748,0.9461756348609924,0.9362606406211853,0.9660056829452515
_24-64-128,0.09726232290267944,0.9770538210868835,688821,2758.608,0.09726232290267944,0.24759827554225922,0.08870964497327805,0.07238371670246124,0.03632000833749771,0.9770538210868835,0.9461756348609924,0.977337121963501,0.9830028414726257,0.9872521162033081
_24-64-160,0.1406517058610916,0.9580736637115479,854805,3422.544,0.1406517058610916,0.171395406126976,0.16214685142040253,0.1089547649025917,0.16507984697818756,0.9580736637115479,0.9419263601303101,0.9433428049087524,0.9702549576759338,0.9589235186576843
_24-80-64,0.3556984901428223,0.8320113301277161,445957,1787.152,0.3556984901428223,0.3766838610172272,0.4021293818950653,0.38691896200180054,0.33969515562057495,0.8320113301277161,0.8385269045829773,0.8399433493614197,0.7776203751564026,0.8300283551216125
_24-80-80,0.35057753026485444,0.8467422127723694,549685,2202.064,0.35057753026485444,0.5135436058044434,0.4301999807357788,0.3673912286758423,0.30873408913612366,0.8467422127723694,0.7195467352867126,0.8243626356124878,0.8583569526672363,0.8753541111946106
_24-80-96,0.13105067163705825,0.954107654094696,653413,2616.976,0.13105067163705825,0.1725269854068756,0.18163463473320007,0.12508580088615417,0.0904323011636734,0.954107654094696,0.9362606406211853,0.9291784763336182,0.9532577991485596,0.9759206771850586
_24-80-128,0.3483828753232956,0.8504249215126037,860869,3446.8,0.3483828753232956,0.47757822275161743,0.38504114747047424,0.37248823046684265,0.2765124440193176,0.8504249215126037,0.7422096133232117,0.8427761793136597,0.876770555973053,0.8753541111946106
_24-80-160,0.1369404450058937,0.9475920677185059,1068325,4276.624,0.1369404450058937,0.2047998160123825,0.23579655587673187,0.09096454828977585,0.1108330711722374,0.9475920677185059,0.9135977625846863,0.899433434009552,0.9674220681190491,0.9688385128974915
_24-96-64,0.24134333729743956,0.9082152962684631,535061,2143.568,0.24134333729743956,0.42924022674560547,0.24193516373634338,0.27288541197776794,0.15791310369968414,0.9082152962684631,0.8002833127975464,0.9164305925369263,0.9079319834709167,0.9490085244178772
_24-96-80,0.10339886844158172,0.9592067956924438,659525,2641.424,0.10339886844158172,0.1535913646221161,0.10905104130506516,0.1134779080748558,0.08200843632221222,0.9592067956924438,0.9433428049087524,0.9504249095916748,0.9617563486099243,0.9645892381668091
_24-96-96,0.22149867713451385,0.9113314390182495,783989,3139.28,0.22149867713451385,0.3597029447555542,0.2961260974407196,0.1770573854446411,0.13446643948554993,0.9113314390182495,0.8512747883796692,0.879603385925293,0.9390934705734253,0.9532577991485596
_24-96-128,0.2563794568181038,0.8847025513648987,1032917,4134.992,0.2563794568181038,0.4555571675300598,0.3253236413002014,0.26717883348464966,0.11801596730947495,0.8847025513648987,0.7776203751564026,0.8356940746307373,0.8923512697219849,0.9589235186576843
_24-96-160,0.1600833848118782,0.944192636013031,1281845,5130.704,0.1600833848118782,0.28066280484199524,0.14974917471408844,0.15941879153251648,0.10738693922758102,0.944192636013031,0.8966005444526672,0.9475920796394348,0.9490085244178772,0.9603399634361267
_32-32-16,0.5837472915649414,0.7294617533683777,103541,417.548,0.5837472915649414,0.5949406027793884,0.5769690275192261,0.5935418605804443,0.5966416001319885,0.7294617533683777,0.7181302905082703,0.7365438938140869,0.7195467352867126,0.7167139053344727
_32-32-24,0.5760915040969848,0.7373937606811524,146829,590.7,0.5760915040969848,0.5657821297645569,0.5782715678215027,0.5686729550361633,0.5756139159202576,0.7373937606811524,0.7478753328323364,0.7351274490356445,0.7450425028800964,0.7379603385925293
_32-32-32,0.18922098875045776,0.9178470253944397,190117,763.852,0.18922098875045776,0.3195897936820984,0.22889463603496552,0.1807236671447754,0.11699911206960678,0.9178470253944397,0.8371104598045349,0.8951841592788696,0.9376770257949829,0.9660056829452515
_32-32-64,0.07874528244137764,0.9773371100425721,363269,1456.46,0.07874528244137764,0.149700328707695,0.111473448574543,0.07072894275188446,0.034559216350317,0.9773371100425721,0.954674243927002,0.9702549576759338,0.9815863966941833,0.9872521162033081
_32-32-80,0.07653110548853874,0.9790368199348449,449845,1802.764,0.07653110548853874,0.1129232868552208,0.08652593940496445,0.0783986821770668,0.07145615667104721,0.9790368199348449,0.9575070738792419,0.9759206771850586,0.9858356714248657,0.9844192862510681
_32-32-96,0.34066055715084076,0.8464589238166809,536421,2149.068,0.34066055715084076,0.44618117809295654,0.46465960144996643,0.278757244348526,0.2738655209541321,0.8464589238166809,0.7422096133232117,0.7804532647132874,0.8781869411468506,0.8895184397697449
_32-32-128,0.1118738293647766,0.966288948059082,709573,2841.676,0.1118738293647766,0.1714431792497635,0.1500009447336197,0.09738893806934357,0.08105558156967163,0.966288948059082,0.94475919008255,0.9532577991485596,0.9688385128974915,0.9730878472328186
_32-32-160,0.13126986846327782,0.9654390931129455,882725,3534.284,0.13126986846327782,0.21294158697128296,0.15515117347240448,0.15190254151821136,0.08197887986898422,0.9654390931129455,0.9320113062858582,0.9589235186576843,0.9716714024543762,0.9759206771850586
_32-64-32,0.5824465155601501,0.7308781862258911,379589,1521.68,0.5824465155601501,0.5753438472747803,0.5880197286605835,0.6033432483673096,0.5838485360145569,0.7308781862258911,0.7379603385925293,0.7252124547958374,0.7096317410469055,0.7294617295265198
_32-64-64,0.12036682032048703,0.9682719469070434,725797,2906.512,0.12036682032048703,0.12130356580018997,0.11956968903541565,0.0538582019507885,0.027310306206345558,0.9682719469070434,0.9617563486099243,0.9674220681190491,0.9844192862510681,0.9943342804908752
_32-64-80,0.25094123631715776,0.899999988079071,898901,3598.928,0.25094123631715776,0.4687313735485077,0.3351649343967438,0.17204530537128448,0.17322562634944916,0.899999988079071,0.7733711004257202,0.8668555021286011,0.9461756348609924,0.9334277510643005
_32-64-96,0.2572678834199905,0.8776203870773316,1072005,4291.344,0.2572678834199905,0.46508628129959106,0.4814926087856293,0.15356458723545074,0.1062721237540245,0.8776203870773316,0.7422096133232117,0.7592067718505859,0.9433428049087524,0.9631727933883667
_32-64-128,0.3136083155870438,0.8532577872276306,1418213,5676.176,0.3136083155870438,0.48489856719970703,0.35955584049224854,0.2541320323944092,0.2264503687620163,0.8532577872276306,0.7535410523414612,0.8257790207862854,0.8682719469070435,0.9135977625846863
_32-64-160,0.09917182549834251,0.9711048245429993,1764421,7061.008,0.09917182549834251,0.17942190170288086,0.12354964762926102,0.10550200939178467,0.047118108719587326,0.9711048245429993,0.9433428049087524,0.9603399634361267,0.9759206771850586,0.9858356714248657
_32-80-64,0.20018284320831298,0.9342776298522949,907061,3631.568,0.20018284320831298,0.2234715074300766,0.23386278748512268,0.14781956374645233,0.26733633875846863,0.9342776298522949,0.9249292016029358,0.9291784763336182,0.9504249095916748,0.9121813178062439
_32-80-80,0.12974758297204972,0.9575070858001709,1123429,4497.04,0.12974758297204972,0.2268843650817871,0.15143999457359314,0.10333441942930222,0.10753243416547775,0.9575070858001709,0.9235127568244934,0.9475920796394348,0.9702549576759338,0.9631727933883667
_32-80-96,0.11429544687271118,0.9611898183822631,1339797,5362.512,0.11429544687271118,0.15213732421398163,0.16347147524356842,0.09991250932216644,0.09503398835659027,0.9611898183822631,0.9433428049087524,0.9419263601303101,0.9660056829452515,0.9660056829452515
_32-80-128,0.07681368626654148,0.9764872550964355,1772533,7093.456,0.07681368626654148,0.12484978884458542,0.07460866868495941,0.0833096131682396,0.07362928241491318,0.9764872550964355,0.9560906291007996,0.980169951915741,0.977337121963501,0.9730878472328186
_32-80-160,0.09700586050748825,0.9711048245429993,2205269,8824.4,0.09700586050748825,0.12043700367212296,0.13229455053806305,0.10106462240219116,0.05931930989027023,0.9711048245429993,0.9631727933883667,0.954674243927002,0.9730878472328186,0.9858356714248657
_32-96-64,0.1961008220911026,0.922096335887909,1088325,4356.624,0.1961008220911026,0.4038168489933014,0.2186148762702942,0.1606263816356659,0.11446666717529297,0.922096335887909,0.8045325875282288,0.9249292016029358,0.9433428049087524,0.9645892381668091
_32-96-80,0.11029982268810272,0.9699716687202453,1347957,5395.152,0.11029982268810272,0.20583605766296387,0.12618058919906616,0.10139860957860947,0.08594150096178055,0.9699716687202453,0.9419263601303101,0.9688385128974915,0.9745042324066162,0.9702549576759338
_32-96-96,0.11656564176082611,0.9600566625595093,1607589,6433.68,0.11656564176082611,0.21479429304599762,0.10508260130882263,0.10035141557455063,0.09369508922100067,0.9600566625595093,0.9164305925369263,0.9716714024543762,0.9660056829452515,0.9645892381668091
_32-96-128,0.11733580827713012,0.9640226602554322,2126853,8510.736,0.11733580827713012,0.25690415501594543,0.0784589871764183,0.08307613432407379,0.12683816254138947,0.9640226602554322,0.899433434009552,0.9844192862510681,0.980169951915741,0.9645892381668091
_32-96-160,0.09412290006875992,0.9764872431755066,2646117,10587.792,0.09412290006875992,0.23244111239910126,0.08527439832687378,0.06622166931629181,0.035277001559734344,0.9764872431755066,0.9419263601303101,0.980169951915741,0.9745042324066162,0.9929178357124329
