Conv1,Conv2,Dense,Loss,Accuracy,Model Params,tflite Size,Loss_1,Loss_2,Loss_3,Loss_4,Loss_5,Accuracy_1,Accuracy_2,Accuracy_3,Accuracy_4,Accuracy_5
8,96,64,0.7309041500091553,0.7198300242424012,37457,153.144,0.7309041500091553,0.8362729549407959,0.7951550483703613,0.7493693232536316,0.6782870888710022,0.7198300242424012,0.7082152962684631,0.7082152962684631,0.7138810157775879,0.7266288995742798
8,96,80,0.6723088502883912,0.7407931923866272,43713,178.168,0.6723088502883912,0.8219669461250305,0.6968777775764465,0.6302130818367004,0.6225303411483765,0.7407931923866272,0.7067988514900208,0.7223796248435974,0.7351274490356445,0.7677053809165955
8,96,96,0.5556799232959747,0.7872521281242371,49969,203.192,0.5556799232959747,0.6178238391876221,0.6170755624771118,0.5577555894851685,0.49906086921691895,0.7872521281242371,0.7379603385925293,0.7662889361381531,0.7804532647132874,0.8158640265464783
8,96,128,0.7337212324142456,0.7201133012771607,62481,253.24,0.7337212324142456,0.7615222334861755,0.737715482711792,0.7419160604476929,0.7242213487625122,0.7201133012771607,0.7124645709991455,0.7252124547958374,0.7181302905082703,0.7266288995742798
8,96,160,0.7328723788261413,0.7263456106185913,74993,303.288,0.7328723788261413,0.8041760325431824,0.7259459495544434,0.7938167452812195,0.6542944312095642,0.7263456106185913,0.7096317410469055,0.720963180065155,0.7152974605560303,0.7507082223892212
12,12,12,0.8377647280693055,0.7084985852241517,3765,18.436,0.8377647280693055,1.004541039466858,0.8218658566474915,0.8152012228965759,0.7816975712776184,0.7084985852241517,0.7067988514900208,0.7096317410469055,0.7082152962684631,0.7067988514900208
12,12,16,0.8063139915466309,0.7079320073127746,4561,21.62,0.8063139915466309,0.8369987607002258,0.8200281858444214,0.7979233264923096,0.8043767213821411,0.7079320073127746,0.7067988514900208,0.7082152962684631,0.7082152962684631,0.7082152962684631
12,12,24,0.8729097366333007,0.7067988514900208,6153,27.988,0.8729097366333007,1.048130989074707,0.8259571194648743,0.849967360496521,0.8476517796516418,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,12,32,0.7530453443527222,0.7073654294013977,7745,34.356,0.7530453443527222,0.7799015045166016,0.7707398533821106,0.7412013411521912,0.7389011979103088,0.7073654294013977,0.7067988514900208,0.7067988514900208,0.7067988514900208,0.7067988514900208
12,12,48,0.7574650764465332,0.709915018081665,10929,47.092,0.7574650764465332,0.8185833692550659,0.7712121605873108,0.7479518055915833,0.7414742112159729,0.709915018081665,0.7067988514900208,0.7096317410469055,0.7082152962684631,0.7082152962684631
